clip_id	gram_tags	prag_tags	func_tags	herit_tags
MM005_1967_EP_SU2011_AD_15	Det,Det:Art,Det:CuantIndef,Det:Demo,Det:Pos,Haber,Haber:Exist,Imperf,Indefinido,MImp,MImp:Informal,Prep,Prep:Por,Pron,Pron:Objeto,Pron:Otros,Pron:Sujeto,SerEstar,SerEstar:Estar,SerEstar:Ser,Det,Det:LoAdj,SerEstar,SerEstar:EstarAux	MarcadoresDisc,MarcadoresDisc:Causa,MarcadoresDisc:Igualdad,MarcadoresDisc:Revision		
MM012_1925_EP_SU2011_AD_01	Det,Det:Art,Det:CuantIndef,Det:Pos,Haber,Haber:Exist,Imperf,Indefinido,Prep,Prep:Por,Pron,Pron:Objeto,SerEstar,SerEstar:Ser,Det,Det:LoAdj			
MM012_1925_EP_SU2011_AD_02	Det,Det:Art,Det:CuantIndef,Det:Pos,Gustar,Gustar:Interlocutor,Imperf,Indefinido,Prep,Prep:Por,Pron,Pron:Objeto,SerEstar,SerEstar:Ser,Gustar,Gustar:Propios	MarcadoresDisc,MarcadoresDisc:Causa		
MM012_1925_EP_SU2011_AD_03	Det,Det:Art,Det:Demo,Det:Pos,Imperf,Indefinido,MSub,MSub:Pres,Prep,Pron,Pron:Objeto,Pron:Sujeto,SerEstar,SerEstar:Ser,Det,Det:LoAdj	MarcadoresDisc,MarcadoresDisc:Causa,RecuDiscurso,RecuDiscurso:GanarTiempo		
MM012_1925_EP_SU2011_AD_04	Det,Det:Art,Det:Pos,Imperf,Indefinido,MSub,MSub:Pres,Prep,Pron,Pron:Objeto,SerEstar,SerEstar:Estar	MarcadoresDisc,MarcadoresDisc:Revision		
MM012_1925_EP_SU2011_AD_05	Det,Det:Art,Det:Demo,Haber,Haber:Exist,Indefinido,Prep,Pron,Pron:Objeto	MarcadoresDisc,MarcadoresDisc:Revision		
MM012_1925_EP_SU2011_AD_06	Prep,Prep:Por,SerEstar,SerEstar:Ser,Det,Det:LoAdj	MarcadoresDisc,MarcadoresDisc:Causa		
MM014_1961_EP_SU2011_AD_01	Det,Det:Art,Det:CuantIndef,Det:Pos,Haber,Haber:Exist,Imperf,Indefinido,MSub,MSub:Pres,Prep,Prep:Para,Pron,Pron:Objeto,Pron:Sujeto,SerEstar,SerEstar:Ser	MarcadoresDisc,MarcadoresDisc:Causa,MarcadoresDisc:Revision,MarcadoresDisc,MarcadoresDisc:Probabilidad		
MM014_1961_EP_SU2011_AD_02	Det,Det:Art,Det:CuantIndef,Det:Pos,Haber,Haber:Exist,Imperf,Prep,Prep:Por,Pron,Pron:Objeto,Pron:Sujeto,SerEstar,SerEstar:Estar,SerEstar:Ser,Aux,Aux:Haber,Det,Det:LoAdj,Genero,Genero:ExcepMasc,PerfPerif,SerEstar,SerEstar:EstarAux			
MM014_1961_EP_SU2011_AD_03	Det,Det:Art,Det:CuantIndef,Det:Demo,Det:Pos,Imperf,Indefinido,Prep,Prep:Para,Pron,Pron:Objeto,Pron:Sujeto,SerEstar,SerEstar:Ser,Gustar,Gustar:Propios			
MM014_1961_EP_SU2011_AD_04	Det,Det:Art,Det:CuantIndef,Det:Pos,Imperf,Indefinido,MSub,MSub:Pres,Prep,Prep:Para,Pron,Pron:Objeto,Pron:Sujeto,SerEstar,SerEstar:Ser	MarcadoresDisc,MarcadoresDisc:Causa,MarcadoresDisc:Igualdad,MarcadoresDisc,MarcadoresDisc:Revision		
MM014_1961_EP_SU2011_AD_05	Det,Det:Art,Det:CuantIndef,Det:Pos,Imperf,Indefinido,Prep,Prep:Para,Pron,Pron:Objeto,Pron:Sujeto,SerEstar,SerEstar:Ser	MarcadoresDisc,MarcadoresDisc:Revision		
MM014_1961_EP_SU2011_AD_06	Det,Det:Art,Det:Demo,Det:Pos,Haber,Haber:Exist,Indefinido,MSub,MSub:Pres,Prep,Prep:Para,Pron,Pron:Sujeto,SerEstar,SerEstar:Ser,Det,Det:LoAdj	MarcadoresDisc,MarcadoresDisc:Revision		
MM014_1961_EP_SU2011_AD_07	Det,Det:Art,Det:CuantIndef,Det:Pos,Imperf,Indefinido,Prep,Prep:Para,Prep:Por,Pron,Pron:Objeto,Pron:Sujeto,SerEstar,SerEstar:Ser,Det,Det:LoAdj	MarcadoresDisc,MarcadoresDisc:Causa		
MM014_1961_EP_SU2011_AD_08	Det,Det:Art,Det:CuantIndef,Det:Pos,Indefinido,MSub,MSub:Pres,Prep,Prep:Para,Prep:Por,Pron,Pron:Objeto,Pron:Sujeto,SerEstar,SerEstar:Estar,SerEstar:Ser,VFut,VFut:Conjugado,Aux,Aux:Haber,Det,Det:DetCombi,Det:LoAdj,Gustar,Gustar:Propios,PerfPerif,VFut,VFut:Perifrasis	RecuDiscurso,RecuDiscurso:GanarTiempo		
MM014_1961_EP_SU2011_AD_09	Det,Det:Art,Det:CuantIndef,MSub,MSub:Pres,MSub:Pret,Prep,Prep:Por,Pron,Pron:Objeto,Pron:Otros,Pron:Sujeto,SerEstar,SerEstar:Ser,Aux,Aux:Haber,Det,Det:DetCombi,Gustar,Gustar:Propios,PerfPerif	MarcadoresDisc,MarcadoresDisc:Causa		
MM014_1961_EP_SU2011_AD_10	Det,Det:Art,Det:CuantIndef,Det:Pos,Imperf,Indefinido,Prep,Prep:Para,Prep:Por,Pron,Pron:Objeto,Pron:Sujeto,SerEstar,SerEstar:Estar,SerEstar:Ser,Det,Det:LoAdj,Gustar,Gustar:Propios	MarcadoresDisc,MarcadoresDisc:Causa,MarcadoresDisc:Igualdad,MarcadoresDisc:Revision,MarcadoresDisc,MarcadoresDisc:Probabilidad		
MM014_1961_EP_SU2011_AD_11	Det,Det:Art,Det:CuantIndef,Det:Pos,Haber,Haber:Exist,Imperf,Indefinido,MSub,MSub:Pret,Prep,Pron,Pron:Objeto,Pron:Sujeto,SerEstar,SerEstar:Ser,Aux,Aux:Haber,Gustar,Gustar:Propios,PerfPerif,SerEstar,SerEstar:Ser	MarcadoresDisc,MarcadoresDisc:Revision		
MM014_1961_EP_SU2011_AD_12	Det,Det:Art,Det:CuantIndef,Det:Demo,Det:Pos,Indefinido,MSub,MSub:Pres,Prep,Prep:Para,Prep:Por,Pron,Pron:Objeto,Pron:Sujeto,SerEstar,SerEstar:Ser,Aux,Aux:Haber,PerfPerif,SerEstar,SerEstar:Ser	MarcadoresDisc,MarcadoresDisc:Revision		
MM014_1961_EP_SU2011_AD_13	Det,Det:Art,Det:CuantIndef,Det:Pos,Prep,Prep:Para,Pron,Pron:Sujeto,SerEstar,SerEstar:Estar,SerEstar:Ser,Aux,Aux:Haber,Det,Det:LoAdj,PerfPerif	MarcadoresDisc,MarcadoresDisc:Probabilidad		
MM014_1961_EP_SU2011_AD_14	Det,Det:Art,Det:CuantIndef,Det:Demo,Det:Pos,Haber,Haber:Exist,Prep,Prep:Para,Prep:Por,Pron,Pron:Objeto,Pron:Sujeto,SerEstar,SerEstar:Estar,SerEstar:Ser,Aux,Aux:Haber,Genero,Genero:ExcepMasc,PerfPerif	MarcadoresDisc,MarcadoresDisc:Causa,MarcadoresDisc:Revision		
MM014_1961_EP_SU2011_AD_15	Det,Det:Art,Det:CuantIndef,Haber,Haber:Exist,Prep,Pron,Pron:Objeto			
MM014_1961_EP_SU2011_AD_16	Det,Det:Art,Det:Pos,Imperf,Prep,Prep:Por,Pron,Pron:Objeto,Pron:Sujeto,SerEstar,SerEstar:Estar,SerEstar:Ser	MarcadoresDisc,MarcadoresDisc:Causa,MarcadoresDisc:Igualdad,MarcadoresDisc:Revision,MarcadoresDisc,MarcadoresDisc:Revision		
MM015_1963_EP_SU2011_AD_01	Det,Det:Art,Det:CuantIndef,Det:Pos,Gustar,Gustar:Interlocutor,Haber,Haber:Exist,Imperf,Indefinido,MSub,MSub:Pres,Prep,Prep:Para,Prep:Por,Pron,Pron:Objeto,Pron:Sujeto,SerEstar,SerEstar:Estar,SerEstar:Ser,Det,Det:LoAdj,Gustar,Gustar:Propios,MSub,MSub:Pres	MarcadoresDisc,MarcadoresDisc:Igualdad,MarcadoresDisc,MarcadoresDisc:Igualdad		
MM015_1963_EP_SU2011_AD_02	Det,Det:Art,Det:Demo,Det:Pos,Imperf,Indefinido,MSub,MSub:Pret,Prep,Pron,Pron:Objeto,Pron:Otros,Pron:Sujeto,SerEstar,SerEstar:Ser,VFut,VFut:Conjugado	MarcadoresDisc,MarcadoresDisc:Revision,RecuDiscurso,RecuDiscurso:GanarTiempo		
MM015_1963_EP_SU2011_AD_03	Det,Det:Art,Det:Pos,Haber,Haber:Exist,Imperf,Indefinido,Prep,Prep:Para,Pron,Pron:Objeto,Pron:Sujeto,SerEstar,SerEstar:Ser,Det,Det:LoAdj,Gustar,Gustar:Propios	MarcadoresDisc,MarcadoresDisc:Revision		
MM015_1963_EP_SU2011_AD_04	Det,Det:Art,Det:Demo,Imperf,Indefinido,MSub,MSub:Pret,Prep,Prep:Para,Prep:Por,Pron,Pron:Objeto,SerEstar,SerEstar:Ser,Det,Det:DetCombi,Det:LoAdj,Genero,Genero:ExcepMasc	MarcadoresDisc,MarcadoresDisc:Revision		
MM015_1963_EP_SU2011_AD_05	Det,Det:Art,Det:Pos,Haber,Haber:Exist,Imperf,Indefinido,Prep,Prep:Por,Pron,Pron:Objeto,Pron:Sujeto,SerEstar,SerEstar:Ser,Gustar,Gustar:Propios	MarcadoresDisc,MarcadoresDisc:Causa,MarcadoresDisc:Revision		
MM015_1963_EP_SU2011_AD_06	Det,Det:Art,Det:Demo,Det:Pos,Imperf,Indefinido,Prep,Prep:Para,Pron,Pron:Objeto,Pron:Sujeto,SerEstar,SerEstar:Ser,Aux,Aux:Haber,Gustar,Gustar:Propios,PerfPerif	MarcadoresDisc,MarcadoresDisc:Causa,MarcadoresDisc,MarcadoresDisc:Igualdad		
MM015_1963_EP_SU2011_AD_07	Det,Det:Art,Det:Pos,Haber,Haber:Exist,Imperf,Indefinido,MSub,MSub:Pres,MSub:Pret,Prep,Prep:Para,Pron,Pron:Objeto,Pron:Sujeto,SerEstar,SerEstar:Estar,SerEstar:Ser,Det,Det:LoAdj	MarcadoresDisc,MarcadoresDisc:Revision,RecuDiscurso,RecuDiscurso:GanarTiempo		
MM015_1963_EP_SU2011_AD_08	Det,Det:Art,Det:CuantIndef,Det:Demo,Det:Pos,Indefinido,MSub,MSub:Pres,Prep,Prep:Para,Prep:Por,Pron,Pron:Objeto,SerEstar,SerEstar:Ser,Aux,Aux:Haber,PerfPerif	MarcadoresDisc,MarcadoresDisc:Igualdad,RecuDiscurso,RecuDiscurso:GanarTiempo		
MM015_1963_EP_SU2011_AD_09	Det,Det:Art,Det:Demo,Det:Pos,Haber,Haber:Exist,Imperf,Indefinido,Prep,Prep:Para,Prep:Por,Pron,Pron:Objeto,Pron:Sujeto,SerEstar,SerEstar:Estar,SerEstar:Ser,VFut,VFut:Conjugado,Aux,Aux:Haber,Det,Det:LoAdj,Genero,Genero:ExcepMasc,PerfPerif	MarcadoresDisc,MarcadoresDisc:Causa,MarcadoresDisc:Revision,RecuDiscurso,RecuDiscurso:GanarTiempo		
MM015_1963_EP_SU2011_AD_10	Det,Det:Art,Det:CuantIndef,Det:Demo,Det:Pos,Haber,Haber:Exist,Indefinido,MSub,MSub:Pret,Prep,Prep:Para,Prep:Por,Pron,Pron:Objeto,Pron:Otros,Pron:Sujeto,SerEstar,SerEstar:Estar,SerEstar:Ser,Aux,Aux:Haber,Det,Det:LoAdj,Gustar,Gustar:Propios,PerfPerif,SerEstar,SerEstar:EstarAux	MarcadoresDisc,MarcadoresDisc:Causa,MarcadoresDisc:Igualdad,MarcadoresDisc:Revision,MarcadoresDisc,MarcadoresDisc:Igualdad		
MM043_1986_CT_SU2011_ER_01	Det,Det:Art,Det:Pos,Haber,Haber:Exist,Indefinido,Prep,Prep:Por,Pron,Pron:Objeto,SerEstar,SerEstar:Ser	MarcadoresDisc,MarcadoresDisc:Causa,MarcadoresDisc:Revision		
MM043_1986_CT_SU2011_ER_02	Det,Det:Art,Det:Pos,Imperf,Indefinido,Prep,Pron,Pron:Objeto			
MM043_1986_CT_SU2011_ER_03	Det,Det:Art,Det:CuantIndef,Det:Pos,Haber,Haber:Exist,Imperf,Indefinido,MSub,MSub:Pres,MSub:Pret,Prep,Prep:Para,Prep:Por,Pron,Pron:Objeto,Pron:Otros,Pron:Sujeto,SerEstar,SerEstar:Estar,SerEstar:Ser,Det,Det:DetCombi,Gustar,Gustar:Propios	MarcadoresDisc,MarcadoresDisc:Causa,MarcadoresDisc:Revision		
MM043_1986_CT_SU2011_ER_04	Det,Det:Art,Det:CuantIndef,Det:Pos,Indefinido,Prep,Pron,Pron:Objeto,Pron:Otros,Pron:Sujeto,SerEstar,SerEstar:Ser,Aux,Aux:Haber,Det,Det:DetCombi,MSub,MSub:Pres,PerfPerif,VFut,VFut:Perifrasis	MarcadoresDisc,MarcadoresDisc:Causa,MarcadoresDisc:Igualdad,MarcadoresDisc:Revision,RecuDiscurso,RecuDiscurso:GanarTiempo		
MM043_1986_CT_SU2011_ER_05	Det,Det:Art,Det:CuantIndef,Det:Pos,Imperf,Indefinido,MImp,MImp:Informal,Prep,Prep:Para,Prep:Por,Pron,Pron:Objeto,Pron:Otros,Pron:Sujeto,SerEstar,SerEstar:Ser,VFut,VFut:Conjugado,Aux,Aux:Haber,Det,Det:LoAdj,Gustar,Gustar:Ajenos,Gustar:Propios,PerfPerif	MarcadoresDisc,MarcadoresDisc:Causa,MarcadoresDisc:Igualdad,MarcadoresDisc:Revision,RecuDiscurso,RecuDiscurso:GanarTiempo,MarcadoresDisc,MarcadoresDisc:Igualdad,MarcadoresDisc:Probabilidad		
MM043_1986_CT_SU2011_ER_06	Det,Det:Art,Det:CuantIndef,Det:Demo,Det:Pos,Imperf,Indefinido,MSub,MSub:Pres,Prep,Prep:Por,Pron,Pron:Objeto,Pron:Sujeto,SerEstar,SerEstar:Estar,SerEstar:Ser,Det,Det:LoAdj,Gustar,Gustar:Propios	MarcadoresDisc,MarcadoresDisc:Causa,RecuDiscurso,RecuDiscurso:GanarTiempo		
MM043_1986_CT_SU2011_ER_07	Det,Det:Art,Det:Demo,Haber,Haber:Exist,Imperf,Indefinido,MSub,MSub:Pres,MSub:Pret,Prep,Prep:Para,Prep:Por,Pron,Pron:Objeto,Pron:Sujeto,SerEstar,SerEstar:Ser,Aux,Aux:Haber,Det,Det:LoAdj,Gustar,Gustar:Propios,PerfPerif,SerEstar,SerEstar:Ser	MarcadoresDisc,MarcadoresDisc:Revision,MarcadoresDisc,MarcadoresDisc:Probabilidad,MarcadoresDisc:Revision		
MM043_1986_CT_SU2011_ER_08	Det,Det:Art,Imperf,Indefinido,Prep,Prep:Para,Prep:Por,SerEstar,SerEstar:Ser,VFut,VFut:Conjugado,Det,Det:LoAdj	MarcadoresDisc,MarcadoresDisc:Causa		
MM043_1986_CT_SU2011_ER_09	Det,Det:Art,Det:CuantIndef,Det:Demo,Det:Pos,Haber,Haber:Exist,Imperf,Indefinido,MSub,MSub:Pres,MSub:Pret,Prep,Prep:Para,Prep:Por,Pron,Pron:Objeto,Pron:Sujeto,SerEstar,SerEstar:Ser,Aux,Aux:Haber,Det,Det:LoAdj,PerfPerif	MarcadoresDisc,MarcadoresDisc:Revision		
MM043_1986_CT_SU2011_ER_10	Det,Det:Art,Det:CuantIndef,Det:Demo,Det:Pos,Haber,Haber:Exist,Indefinido,MSub,MSub:Pres,Prep,Prep:Por,Pron,Pron:Objeto,Pron:Sujeto,SerEstar,SerEstar:Estar,SerEstar:Ser,VFut,VFut:Conjugado,Aux,Aux:Haber,Det,Det:LoAdj,Gustar,Gustar:Propios,PerfPerif,SerEstar,SerEstar:EstarAux,SerEstar:Ser	MarcadoresDisc,MarcadoresDisc:Igualdad,MarcadoresDisc:Revision		
MM043_1986_CT_SU2011_ER_11	Det,Det:Art,Det:Pos,Imperf,Indefinido,MSub,MSub:Pres,MSub:Pret,Prep,Prep:Para,Pron,Pron:Objeto,Pron:Sujeto,SerEstar,SerEstar:Estar,SerEstar:Ser,Aux,Aux:Haber,Det,Det:LoAdj,PerfPerif,SerEstar,SerEstar:EstarAux			
MM043_1986_CT_SU2011_ER_12	Det,Det:Art,Det:Pos,Haber,Haber:Exist,Prep,Prep:Para,Pron,Pron:Objeto,SerEstar,SerEstar:Ser,Aux,Aux:Haber,PerfPerif			
MM043_1986_CT_SU2011_ER_13	Det,Det:Art,Det:CuantIndef,Det:Demo,Det:Pos,Indefinido,MSub,MSub:Pres,MSub:Pret,Prep,Prep:Para,Prep:Por,Pron,Pron:Objeto,Pron:Sujeto,SerEstar,SerEstar:Ser,Aux,Aux:Haber,Det,Det:LoAdj,Gustar,Gustar:Propios,PerfPerif,SerEstar,SerEstar:Ser	MarcadoresDisc,MarcadoresDisc:Revision,MarcadoresDisc,MarcadoresDisc:Igualdad	Deseos,Deseos:Ajenos	
MM043_1986_CT_SU2011_ER_14	Det,Det:Art,Det:CuantIndef,Det:Demo,Haber,Haber:Exist,MSub,MSub:Pres,Prep,Prep:Para,Prep:Por,Pron,Pron:Objeto,Pron:Sujeto,SerEstar,SerEstar:Estar,SerEstar:Ser,Aux,Aux:Haber,Det,Det:LoAdj,Genero,Genero:ExcepMasc,PerfPerif	MarcadoresDisc,MarcadoresDisc:Causa,MarcadoresDisc:Revision,MarcadoresDisc,MarcadoresDisc:Igualdad,MarcadoresDisc:Probabilidad	Deseos,Deseos:Ajenos	
MM043_1986_CT_SU2011_ER_15	Det,Det:Art,Det:CuantIndef,Det:Pos,Haber,Haber:Exist,Imperf,Indefinido,MSub,MSub:Pres,MSub:Pret,Prep,Prep:Para,Prep:Por,Pron,Pron:Objeto,Pron:Otros,Pron:Sujeto,SerEstar,SerEstar:Ser,Aux,Aux:Haber,Det,Det:LoAdj,PerfPerif	MarcadoresDisc,MarcadoresDisc:Causa,MarcadoresDisc:Revision,MarcadoresDisc,MarcadoresDisc:Igualdad	Expresar,Expresar:Sugerencias	
MM043_1986_CT_SU2011_ER_16	Det,Det:Art,Det:CuantIndef,Det:Demo,Haber,Haber:Exist,Imperf,MSub,MSub:Pres,MSub:Pret,Prep,Prep:Para,Prep:Por,Pron,Pron:Objeto,Pron:Otros,Pron:Sujeto,SerEstar,SerEstar:Estar,SerEstar:Ser,Aux,Aux:Haber,Genero,Genero:ExcepMasc,Gustar,Gustar:Propios,PerfPerif,SerEstar,SerEstar:Ser	MarcadoresDisc,MarcadoresDisc:Causa,MarcadoresDisc:Revision,MarcadoresDisc,MarcadoresDisc:Igualdad	Deseos,Deseos:Ajenos	Contacto,Contacto:Mixtas
MM052_1989_GV_FA2011_JT_01	Det,Det:Art,Det:Pos,Imperf,Indefinido,Prep,Pron,Pron:Objeto,SerEstar,SerEstar:Estar,Aux,Aux:Haber,Gustar,Gustar:Ajenos,PerfPerif	MarcadoresDisc,MarcadoresDisc:Causa,RecuDiscurso,RecuDiscurso:GanarTiempo		
MM052_1989_GV_FA2011_JT_02	Det,Det:Art,Det:Pos,Indefinido,MSub,MSub:Pres,Prep,Pron,Pron:Objeto,Pron:Otros,SerEstar,SerEstar:Estar,SerEstar,SerEstar:EstarAux	RecuDiscurso,RecuDiscurso:GanarTiempo		
MM052_1989_GV_FA2011_JT_03	Det,Det:Art,Det:Pos,MSub,MSub:Pres,Prep,Pron,Pron:Objeto,SerEstar,SerEstar:Estar,SerEstar:Ser,SerEstar,SerEstar:EstarAux	MarcadoresDisc,MarcadoresDisc:Igualdad,RecuDiscurso,RecuDiscurso:GanarTiempo,MarcadoresDisc,MarcadoresDisc:Igualdad		
MM052_1989_GV_FA2011_JT_04	Det,Det:Art,Det:CuantIndef,Det:Pos,Imperf,Indefinido,MSub,MSub:Pret,Prep,Prep:Por,Pron,Pron:Objeto,Pron:Sujeto,SerEstar,SerEstar:Estar,SerEstar:Ser,Det,Det:LoAdj,Gustar,Gustar:Propios	MarcadoresDisc,MarcadoresDisc:Causa,MarcadoresDisc:Revision,RecuDiscurso,RecuDiscurso:GanarTiempo,MarcadoresDisc,MarcadoresDisc:Igualdad		
MM052_1989_GV_FA2011_JT_05	Det,Det:Art,Det:CuantIndef,Det:Pos,Indefinido,MSub,MSub:Pres,Prep,Prep:Para,Pron,Pron:Objeto,Pron:Sujeto,SerEstar,SerEstar:Estar,SerEstar:Ser,VFut,VFut:Conjugado,Det,Det:LoAdj,Genero,Genero:ExcepMasc	MarcadoresDisc,MarcadoresDisc:Igualdad,MarcadoresDisc:Revision,RecuDiscurso,RecuDiscurso:GanarTiempo,MarcadoresDisc,MarcadoresDisc:Igualdad		
MM052_1989_GV_FA2011_JT_06	Det,Det:Art,Det:CuantIndef,Det:Pos,Prep,Prep:Para,Pron,Pron:Sujeto,SerEstar,SerEstar:Estar,SerEstar:Ser,Det,Det:LoAdj	MarcadoresDisc,MarcadoresDisc:Igualdad		
MM067_1993_CT_SU2012_CL_01	Det,Det:Art,Det:Demo,Det:Pos,Imperf,Indefinido,Prep,Prep:Para,Prep:Por,Pron,Pron:Objeto,Pron:Sujeto,SerEstar,SerEstar:Estar,SerEstar:Ser	MarcadoresDisc,MarcadoresDisc:Causa,MarcadoresDisc:Igualdad,MarcadoresDisc:Revision,RecuDiscurso,RecuDiscurso:GanarTiempo		
MM067_1993_CT_SU2012_CL_02	Det,Det:Art,Det:CuantIndef,Det:Demo,Det:Pos,Imperf,Prep,Prep:Por,Pron,Pron:Objeto,Pron:Sujeto,SerEstar,SerEstar:Estar,SerEstar:Ser,Det,Det:LoAdj	MarcadoresDisc,MarcadoresDisc:Causa,MarcadoresDisc:Igualdad,RecuDiscurso,RecuDiscurso:GanarTiempo,MarcadoresDisc,MarcadoresDisc:Igualdad		
MM067_1993_CT_SU2012_CL_03	Det,Det:Art,Det:CuantIndef,Det:Pos,Imperf,Indefinido,Prep,Prep:Para,Pron,Pron:Objeto,Pron:Sujeto,SerEstar,SerEstar:Estar,SerEstar:Ser,Det,Det:LoAdj,SerEstar,SerEstar:EstarAux	MarcadoresDisc,MarcadoresDisc:Igualdad,MarcadoresDisc:Revision,RecuDiscurso,RecuDiscurso:GanarTiempo,MarcadoresDisc,MarcadoresDisc:Igualdad		
MM067_1993_CT_SU2012_CL_04	Det,Det:Art,Det:CuantIndef,Det:Pos,Prep,Prep:Por,Pron,Pron:Objeto,Pron:Sujeto,SerEstar,SerEstar:Estar,SerEstar:Ser,Aux,Aux:Haber,PerfPerif	MarcadoresDisc,MarcadoresDisc:Causa,MarcadoresDisc:Revision,RecuDiscurso,RecuDiscurso:GanarTiempo		
MM067_1993_CT_SU2012_CL_05	Det,Det:Art,Det:CuantIndef,Det:Demo,Det:Pos,Haber,Haber:Exist,Imperf,Indefinido,MSub,MSub:Pres,MSub:Pret,Prep,Prep:Para,Prep:Por,Pron,Pron:Objeto,Pron:Sujeto,SerEstar,SerEstar:Estar,SerEstar:Ser,Aux,Aux:Haber,Det,Det:LoAdj,MSub,MSub:Pres,PerfPerif,SerEstar,SerEstar:EstarAux,VFut,VFut:Perifrasis	MarcadoresDisc,MarcadoresDisc:Causa,MarcadoresDisc:Igualdad,MarcadoresDisc:Revision,RecuDiscurso,RecuDiscurso:GanarTiempo		
MM067_1993_CT_SU2012_CL_06	Det,Det:Art,Det:CuantIndef,Det:Demo,Det:Pos,Gustar,Gustar:Interlocutor,MSub,MSub:Pres,MSub:Pret,Prep,Prep:Para,Prep:Por,Pron,Pron:Objeto,Pron:Sujeto,SerEstar,SerEstar:Estar,SerEstar:Ser,Det,Det:DetCombi,Det:LoAdj,Gustar,Gustar:Propios,SerEstar,SerEstar:EstarAux	MarcadoresDisc,MarcadoresDisc:Igualdad,MarcadoresDisc:Revision,RecuDiscurso,RecuDiscurso:GanarTiempo		
MM067_1993_CT_SU2012_CL_07	Det,Det:Art,Det:CuantIndef,Det:Demo,Det:Pos,Imperf,Indefinido,MSub,MSub:Pres,MSub:Pret,Prep,Prep:Para,Prep:Por,Pron,Pron:Objeto,Pron:Sujeto,SerEstar,SerEstar:Estar,SerEstar:Ser,Aux,Aux:Haber,Det,Det:LoAdj,PerfPerif	MarcadoresDisc,MarcadoresDisc:Revision,RecuDiscurso,RecuDiscurso:GanarTiempo		
MM067_1993_CT_SU2012_CL_08	Det,Det:Art,Det:Demo,Det:Pos,Haber,Haber:Exist,Indefinido,MSub,MSub:Pret,Prep,Prep:Para,Prep:Por,Pron,Pron:Objeto,Pron:Otros,Pron:Sujeto,SerEstar,SerEstar:Estar,SerEstar:Ser,Aux,Aux:Haber,Det,Det:LoAdj,Gustar,Gustar:Propios,PerfPerif	MarcadoresDisc,MarcadoresDisc:Causa,MarcadoresDisc:Revision		Contacto,Contacto:Mixtas
MM067_1993_CT_SU2012_CL_09	Det,Det:Art,Det:Demo,Det:Pos,Haber,Haber:Exist,Imperf,Indefinido,MSub,MSub:Pres,Prep,Prep:Para,Prep:Por,Pron,Pron:Objeto,Pron:Otros,Pron:Sujeto,SerEstar,SerEstar:Estar,SerEstar:Ser,Det,Det:DetCombi,Det:LoAdj,MSub,MSub:Pret,SerEstar,SerEstar:EstarAux	MarcadoresDisc,MarcadoresDisc:Causa,MarcadoresDisc:Igualdad,MarcadoresDisc:Revision,RecuDiscurso,RecuDiscurso:GanarTiempo,MarcadoresDisc,MarcadoresDisc:Igualdad		Contacto,Contacto:Mixtas
MM067_1993_CT_SU2012_CL_10	Det,Det:Art,Det:Demo,Det:Pos,Haber,Haber:Exist,Imperf,Indefinido,MSub,MSub:Pres,Prep,Prep:Para,Prep:Por,Pron,Pron:Sujeto,SerEstar,SerEstar:Ser,Genero,Genero:ExcepMasc	MarcadoresDisc,MarcadoresDisc:Revision,RecuDiscurso,RecuDiscurso:GanarTiempo		
MM067_1993_CT_SU2012_CL_11	Det,Det:Art,Det:CuantIndef,Det:Demo,Det:Pos,Haber,Haber:Exist,Imperf,Indefinido,MSub,MSub:Pres,Prep,Prep:Por,Pron,Pron:Objeto,Pron:Sujeto,SerEstar,SerEstar:Estar,SerEstar:Ser,Aux,Aux:Haber,MSub,MSub:Pres,PerfPerif,SerEstar,SerEstar:EstarAux	MarcadoresDisc,MarcadoresDisc:Causa,MarcadoresDisc:Revision,RecuDiscurso,RecuDiscurso:GanarTiempo,MarcadoresDisc,MarcadoresDisc:Igualdad		
MM067_1993_CT_SU2012_CL_12	Det,Det:Art,Det:CuantIndef,Det:Demo,Det:Pos,Gustar,Gustar:Interlocutor,Haber,Haber:Exist,Indefinido,MSub,MSub:Pres,MSub:Pret,Prep,Prep:Para,Prep:Por,Pron,Pron:Objeto,Pron:Otros,Pron:Sujeto,SerEstar,SerEstar:Ser,Det,Det:LoAdj,VFut,VFut:Perifrasis	MarcadoresDisc,MarcadoresDisc:Causa,MarcadoresDisc:Revision,RecuDiscurso,RecuDiscurso:GanarTiempo,MarcadoresDisc,MarcadoresDisc:Igualdad	Expresar,Expresar:Finalidades	
MM069_1960_CT_SU2012_CL_01	Det,Det:Art,Det:CuantIndef,Det:Pos,Haber,Haber:Exist,Imperf,Indefinido,MSub,MSub:Pres,Prep,Prep:Para,Prep:Por,Pron,Pron:Objeto,Pron:Otros,Pron:Sujeto,SerEstar,SerEstar:Ser,Det,Det:DetCombi,Det:LoAdj	MarcadoresDisc,MarcadoresDisc:Causa,MarcadoresDisc:Revision,RecuDiscurso,RecuDiscurso:GanarTiempo,MarcadoresDisc,MarcadoresDisc:Igualdad,MarcadoresDisc:Revision		
